N,P,K,temperature,humidity,ph,label
50,60,30,28.99454545,57.34871192,5.34,Moderate
50,60,30,30.43,57.08084376,5.4,Moderate
50,60,30,21.3,46.62066866,5.52,Good
50,60,30,25.83333333,50.99651119,5.68,Moderate
50,60,30,25.574,48.28428601,5.4,Moderate
50,60,30,33.58333333,53.8841419,5.44,Moderate
50,60,30,22.766,51.19346781,5.42,Moderate
50,60,30,30.43,55.90298101,5.66,Moderate
50,60,30,26.36666667,55.53541349,5.32,Moderate
50,60,30,28.08181818,56.53900786,5.5,Moderate
50,60,30,22.6,45.52766336,5.58,Good
50,60,30,18.92,30.51449443,5.46,Moderate
50,60,30,18.92,24.64494879,5.68,Moderate
50,60,30,26.43333333,55.53176492,5.44,Moderate
50,60,30,33.58333333,53.06647799,5.52,Moderate
50,60,30,29.56666667,57.76247844,5.56,Moderate
50,60,30,22.676,31.53437952,5.62,Moderate
50,60,30,22.6,46.99595783,5.44,Moderate
50,60,30,21.3,46.4372331,5.5,Good
50,60,30,27.65454545,57.05774331,5.42,Moderate
50,60,30,27.65454545,56.91898115,5.5,Moderate
50,60,30,25.83333333,52.40629963,5.66,Moderate
50,60,30,30.43,57.33693623,5.46,Moderate
50,60,30,26.36666667,55.24046068,5.42,Moderate
50,60,30,28.68,56.80408128,5.44,Moderate
50,60,30,25.6,50.46436368,5.62,Moderate
50,60,30,26.36666667,55.36388872,5.38,Moderate
50,60,30,25.6,49.76744645,5.48,Moderate
50,60,30,21.704,51.05803954,5.42,Moderate
50,60,30,22.676,35.12863065,5.36,Moderate
50,60,30,34.01,54.26629013,5.32,Moderate
50,60,30,26.36666667,53.22683751,5.68,Moderate
50,60,30,28.5,56.5986332,5.42,Moderate
50,60,30,18.92,32.43572078,5.52,Moderate
50,60,30,26.36666667,55.46518711,5.52,Moderate
50,60,30,27.65454545,56.52239197,5.6,Moderate
50,60,30,26.43333333,55.36328464,5.38,Moderate
50,60,30,27.65454545,57.24588642,5.52,Moderate
50,60,30,21.3,49.90707032,5.32,Moderate
50,60,30,27.96666667,52.34318481,5.34,Moderate
50,60,30,34.66666667,50.28386155,5.44,Moderate
50,60,30,21.3,46.59642041,5.54,Good
50,60,30,34.01,53.89720369,5.36,Moderate
50,60,30,27.96666667,53.18784095,5.56,Moderate
50,60,30,28.03333333,56.45802706,5.36,Moderate
50,60,30,25.6,49.5576776,5.5,Moderate
50,60,30,11.2,42.12428074,5.5,Moderate
50,60,30,28.03333333,56.53907982,5.4,Moderate
50,60,30,25.83333333,52.73196732,5.46,Moderate
50,60,30,34.66666667,50.16783511,5.36,Moderate
50,60,30,23.56,43.14108815,5.64,Good
50,60,30,28.03333333,55.42348864,5.64,Moderate
50,60,30,27.65454545,56.97302379,5.36,Moderate
50,60,30,29.26666667,57.30665271,5.6,Moderate
50,60,30,28.33333333,55.99428087,5.6,Moderate
50,60,30,27.96666667,52.68236617,5.44,Moderate
50,60,30,25.46,55.46417615,5.42,Moderate
50,60,30,35.34666667,53.44942182,5.34,Moderate
50,60,30,28.03333333,55.39351095,5.66,Moderate
50,60,30,25.574,48.28793563,5.42,Moderate
50,60,30,18.92,24.39597736,5.66,Moderate
50,60,30,28.33333333,56.43349592,5.56,Moderate
50,60,30,21.3,43.40665257,5.68,Good
50,60,30,26.36666667,54.56007811,5.64,Moderate
50,60,30,22.6,47.13018143,5.4,Moderate
50,60,30,25.6,49.20776067,5.34,Moderate
50,60,30,26.36666667,55.74812301,5.48,Moderate
50,60,30,23.106,30.16344751,5.56,Moderate
50,60,30,34.66666667,50.0531744,5.6,Moderate
50,60,30,28.5,56.51145524,5.36,Moderate
50,60,30,28.33333333,56.44458223,5.34,Moderate
50,60,30,28.08181818,55.41983902,5.64,Moderate
50,60,30,33.58333333,52.53574714,5.56,Moderate
50,60,30,28.33333333,56.85325322,5.52,Moderate
50,60,30,22.6,45.87547677,5.54,Good
50,60,30,33.58333333,51.57074491,5.62,Moderate
50,60,30,22.6,47.03954257,5.42,Moderate
50,60,30,23.106,30.52203901,5.5,Moderate
50,60,30,29.26666667,57.82773627,5.4,Moderate
50,60,30,11.2,42.80905177,5.4,Moderate
50,60,30,25.6,49.52187649,5.42,Moderate
50,60,30,25.83333333,52.74095827,5.58,Moderate
50,60,30,25.83333333,52.95812121,5.48,Moderate
50,60,30,34.66666667,50.09267599,5.54,Moderate
50,60,30,23.106,34.2421291,5.32,Moderate
50,60,30,28.33333333,57.01721035,5.48,Moderate
50,60,30,34.01,53.97766158,5.34,Moderate
50,60,30,34.01,51.67538136,5.62,Moderate
50,60,30,28.03333333,56.86956275,5.52,Moderate
50,60,30,28.5,56.59129968,5.4,Moderate
50,60,30,28.99454545,57.513299,5.32,Moderate
50,60,30,28.99454545,56.29685871,5.64,Moderate
50,60,30,28.03333333,56.45681876,5.38,Moderate
50,60,30,30.43,57.13893567,5.38,Moderate
50,60,30,29.56666667,57.83402212,5.4,Moderate
50,60,30,22.676,30.95181565,5.6,Moderate
50,60,30,21.3,47.62408917,5.48,Moderate
50,60,30,28.99454545,57.27529616,5.58,Moderate
50,60,30,25.66666667,55.40937724,5.58,Moderate
50,60,30,22.6,45.49256205,5.6,Good
50,60,30,28.33333333,55.58031981,5.62,Moderate
50,60,30,25.83333333,52.52057958,5.38,Moderate
50,60,30,22.676,31.11498692,5.56,Moderate
50,60,30,21.704,52.24187291,5.68,Good
50,60,30,18.92,24.13512724,5.6,Moderate
50,60,30,22.766,52.39239749,5.68,Good
50,60,30,22.676,33.27132966,5.4,Moderate
50,60,30,26.43333333,55.37022233,5.34,Moderate
50,60,30,34.01,52.84318393,5.54,Moderate
50,60,30,28.64818182,56.53568362,5.5,Moderate
50,60,30,25.83333333,52.78960515,5.44,Moderate
50,60,30,28.68,56.3969592,5.42,Moderate
50,60,30,28.03333333,57.03351988,5.48,Moderate
50,60,30,23.56,42.69181933,5.6,Good
50,60,30,28.33333333,56.56521323,5.54,Moderate
50,60,30,21.3,46.5638747,5.62,Good
50,60,30,18.92,33.47686214,5.4,Moderate
50,60,30,21.704,51.65813347,5.54,Good
50,60,30,28.68,55.29591257,5.66,Moderate
50,60,30,23.56,46.81864984,5.32,Moderate
50,60,30,25.6,49.20134635,5.38,Moderate
50,60,30,28.03333333,56.0105904,5.6,Moderate
50,60,30,27.96666667,53.06960659,5.54,Moderate
50,60,30,23.56,46.75404996,5.34,Moderate
50,60,30,33.58333333,53.79360138,5.36,Moderate
50,60,30,22.676,35.2299119,5.34,Moderate
50,60,30,25.574,49.33242427,5.62,Moderate
50,60,30,25.6,49.81453505,5.52,Moderate
50,60,30,25.6,50.4224951,5.66,Moderate
50,60,30,34.01,52.6403836,5.56,Moderate
50,60,30,27.96666667,52.62031353,5.46,Moderate
50,60,30,29.4,55.61159487,5.46,Moderate
50,60,30,28.08181818,56.32543916,5.58,Moderate
50,60,30,29.26666667,57.74547521,5.38,Moderate
50,60,30,28.03333333,55.59662934,5.62,Moderate
50,60,30,28.64818182,55.43839285,5.66,Moderate
50,60,30,33.37333333,52.53574714,5.56,Moderate
50,60,30,23.106,32.25110311,5.4,Moderate
50,60,30,26.43333333,55.53141208,5.46,Moderate
50,60,30,34.01,53.89866099,5.4,Moderate
50,60,30,26.36666667,54.53010042,5.66,Moderate
50,60,30,26.36666667,55.38388358,5.58,Moderate
50,60,30,29.26666667,57.7561926,5.56,Moderate
50,60,30,30.43,56.06369799,5.62,Moderate
50,60,30,25.66666667,54.55499944,5.66,Moderate
50,60,30,22.6,45.82735884,5.62,Good
50,60,30,21.3,46.22907791,5.6,Good
50,60,30,23.56,45.14811517,5.42,Moderate
50,60,30,34.01,53.64917561,5.48,Moderate
50,60,30,28.68,55.49903096,5.62,Moderate
50,60,30,25.46,55.58760419,5.38,Moderate
50,60,30,25.83333333,52.52057958,5.36,Moderate
50,60,30,23.56,45.61239735,5.38,Moderate
50,60,30,34.01,50.30222,5.68,Moderate
50,60,30,26.43333333,54.70509023,5.64,Moderate
50,60,30,22.676,33.50849635,5.38,Moderate
50,60,30,33.58333333,52.40958071,5.58,Moderate
50,60,30,29.26666667,57.83506979,5.42,Moderate
50,60,30,30.43,57.08817728,5.42,Moderate
50,60,30,34.66666667,50.24811019,5.48,Moderate
50,60,30,27.96666667,53.15032716,5.6,Moderate
50,60,30,33.37333333,53.06647799,5.52,Moderate
50,60,30,25.83333333,52.59637041,5.62,Moderate
50,60,30,22.676,33.07119897,5.42,Moderate
50,60,30,29.26666667,56.64671364,5.64,Moderate
50,60,30,25.6,49.20134635,5.36,Moderate
50,60,30,20.312,24.47854542,5.68,Moderate
50,60,30,18.92,24.09408674,5.58,Moderate
50,60,30,11.2,42.8394088,5.34,Moderate
50,60,30,23.56,44.86643056,5.48,Moderate
50,60,30,26.36666667,55.09948647,5.6,Moderate
50,60,30,29.56666667,56.81119299,5.62,Moderate
50,60,30,28.33333333,56.93722589,5.44,Moderate
50,60,30,21.704,51.73663398,5.36,Moderate
50,60,30,21.3,47.844203,5.4,Moderate
50,60,30,23.56,46.72961584,5.36,Moderate
50,60,30,33.37333333,51.52054003,5.64,Moderate
50,60,30,23.106,30.0029349,5.6,Moderate
50,60,30,34.66666667,50.32915399,5.32,Moderate
50,60,30,21.704,51.73663398,5.34,Moderate
50,60,30,25.574,48.71188531,5.56,Moderate
50,60,30,28.64818182,56.45226151,5.34,Moderate
50,60,30,25.66666667,55.5295192,5.56,Moderate
50,60,30,11.2,44.24990322,5.68,Moderate
50,60,30,21.3,48.19371625,5.38,Moderate
50,60,30,29.26666667,57.74789183,5.34,Moderate
50,60,30,23.56,44.86643056,5.46,Moderate
50,60,30,34.01,52.99483789,5.5,Moderate
50,60,30,30.43,57.12102655,5.54,Moderate
50,60,30,23.56,43.64467688,5.5,Good
50,60,30,28.68,56.47436831,5.32,Moderate
50,60,30,35.34666667,53.36654732,5.38,Moderate
50,60,30,34.66666667,50.21071853,5.34,Moderate
50,60,30,22.676,31.89545192,5.66,Moderate
50,60,30,26.36666667,55.5335773,5.44,Moderate
50,60,30,28.68,56.30978123,5.36,Moderate
50,60,30,28.03333333,56.54641334,5.42,Moderate
50,60,30,27.96666667,52.30030139,5.36,Moderate
50,60,30,25.66666667,54.75811782,5.62,Moderate
50,60,30,25.574,48.01831849,5.38,Moderate
50,60,30,23.106,32.4882698,5.38,Moderate
50,60,30,30.43,57.39644918,5.52,Moderate
50,60,30,21.704,51.44951166,5.46,Moderate
50,60,30,25.574,48.83978139,5.58,Moderate
50,60,30,21.704,52.14832188,5.66,Good
50,60,30,28.33333333,55.37720142,5.66,Moderate
50,60,30,23.106,31.21678252,5.46,Moderate
50,60,30,29.56666667,55.59128975,5.68,Moderate
50,60,30,21.3,49.75675928,5.34,Moderate
50,60,30,28.03333333,54.32747254,5.68,Moderate
50,60,30,27.65454545,56.15612431,5.62,Moderate
50,60,30,29.56666667,56.65299948,5.64,Moderate
50,60,30,26.64666667,55.32914343,5.38,Moderate
50,60,30,27.65454545,56.97588848,5.34,Moderate
50,60,30,25.66666667,54.58497713,5.64,Moderate
50,60,30,34.01,51.59519879,5.66,Moderate
50,60,30,21.704,51.59154809,5.5,Good
50,60,30,26.36666667,55.53322447,5.46,Moderate
50,60,30,23.56,42.86051463,5.58,Good
50,60,30,18.92,24.43017841,5.56,Moderate
50,60,30,28.64818182,56.88241114,5.52,Moderate
50,60,30,33.58333333,53.79118477,5.38,Moderate
50,60,30,28.99454545,56.95679778,5.6,Moderate
50,60,30,25.66666667,55.16048091,5.5,Moderate
50,60,30,25.66666667,53.13263665,5.68,Moderate
50,60,30,28.33333333,56.31277926,5.58,Moderate
50,60,30,25.83333333,52.58194947,5.42,Moderate
50,60,30,21.3,47.62408917,5.46,Moderate
50,60,30,28.64818182,56.0554723,5.6,Moderate
50,60,30,28.08181818,56.45316913,5.38,Moderate
50,60,30,27.65454545,56.95784642,5.54,Moderate
50,60,30,25.46,55.11236148,5.58,Moderate
50,60,30,25.83333333,52.61306219,5.56,Moderate
90,20,120,29.03727273,81.25448978,5.02,Poor
90,20,120,34.01,86.24513178,4.98,Poor
90,20,120,34.01,86.24513178,4.96,Poor
90,20,120,23.73636364,81.60435838,5.02,Poor
90,20,120,27.90909091,80.36883109,4.88,Poor
90,20,120,28.54545455,80.63254335,4.9,Poor
90,20,120,26.73636364,80.86560062,5.1,Poor
90,20,120,34.01,86.88069248,5.12,Poor
90,20,120,23.73636364,81.61032004,5.1,Poor
90,20,120,27.65454545,81.15767888,5.1,Poor
90,20,120,34.01,86.88069248,5.18,Poor
90,20,120,28.64818182,80.35817123,4.88,Poor
90,20,120,23.73636364,81.22874966,4.96,Poor
90,20,120,18.77818182,80.85330073,5.18,Poor
90,20,120,34.01,86.88069248,5.06,Poor
90,20,120,23.73636364,80.69961671,4.86,Poor
90,20,120,23.73636364,81.61032004,5.18,Poor
90,20,120,23.73636364,81.61032004,5.14,Poor
90,20,120,34.01,86.88069248,5.16,Poor
90,20,120,27.65454545,81.15767888,5.12,Poor
90,20,120,28.64818182,81.24829026,5.1,Poor
90,20,120,23.73636364,81.61032004,5.12,Poor
90,20,120,26.51818182,81.0830979,5.14,Poor
90,20,120,23.73636364,81.43229521,5.0,Poor
90,20,120,28.64818182,80.87356065,4.98,Poor
90,20,120,28.64818182,81.25670985,5.06,Poor
90,20,120,27.65454545,80.78294928,4.98,Poor
90,20,120,26.73636364,80.86560062,5.12,Poor
90,20,120,28.50727273,81.24231737,5.16,Poor
90,20,120,34.01,86.24295666,4.94,Poor
90,20,120,27.65454545,81.15767888,5.18,Poor
90,20,120,23.73636364,81.60435838,5.04,Poor
90,20,120,22.89090909,81.59484116,5.18,Poor
90,20,120,23.73636364,81.18987364,4.92,Poor
90,20,120,34.01,86.02368984,4.9,Poor
90,20,120,28.64818182,80.3317841,4.84,Poor
90,20,120,28.64818182,81.24829026,5.14,Poor
90,20,120,27.65454545,80.23183866,4.86,Poor
90,20,120,33.58333333,85.65731828,4.86,Poor
90,20,120,29.03727273,81.25547656,5.16,Poor
90,20,120,28.64818182,81.24829026,5.18,Poor
90,20,120,26.51818182,80.7187755,4.98,Poor
90,20,120,27.90909091,80.88422051,4.98,Poor
90,20,120,28.08181818,80.60396284,4.9,Poor
90,20,120,26.51818182,81.0830979,5.18,Poor
90,20,120,18.77818182,80.85330073,5.02,Poor
90,20,120,26.51818182,80.92045516,5.0,Poor
90,20,120,29.18636364,80.35282086,4.84,Poor
90,20,120,28.08181818,80.2972307,4.82,Poor
90,20,120,29.03727273,80.36412901,4.88,Poor
90,20,120,27.90909091,81.08590017,5.0,Poor
90,20,120,29.18636364,80.85572139,4.94,Poor
90,20,120,27.65454545,81.15767888,5.14,Poor
90,20,120,23.73636364,81.01568291,4.9,Poor
90,20,120,28.54545455,81.25073696,5.08,Poor
90,20,120,28.99454545,80.36412901,4.88,Poor
90,20,120,28.08181818,81.22215645,5.06,Poor
90,20,120,26.51818182,81.1019247,5.06,Poor
90,20,120,26.73636364,80.70295789,5.0,Poor
90,20,120,34.01,86.88069248,5.02,Poor
90,20,120,27.90909091,81.25895012,5.14,Poor
90,20,120,28.50727273,80.31647715,4.86,Poor
90,20,120,28.50727273,81.24133059,5.04,Poor
90,20,120,28.64818182,81.24829026,5.16,Poor
90,20,120,28.64818182,81.07524032,5.0,Poor
90,20,120,27.65454545,80.74407326,4.94,Poor
90,20,120,26.51818182,81.0830979,5.12,Poor
90,20,120,27.90909091,80.84534449,4.94,Poor
90,20,120,23.73636364,80.7353379,4.88,Poor
90,20,120,18.77818182,80.83337157,4.84,Poor
90,20,120,29.03727273,81.26389615,5.08,Poor
90,20,120,28.64818182,81.24829026,5.12,Poor
90,20,120,34.01,86.88069248,5.08,Poor
90,20,120,29.18636364,80.34348679,4.86,Poor
90,20,120,22.89090909,81.60524837,5.06,Poor
90,20,120,28.64818182,80.87356065,4.96,Poor
90,20,120,29.03727273,81.08119809,5.0,Poor
90,20,120,28.64818182,81.24730348,5.04,Poor
90,20,120,27.65454545,81.16609847,5.08,Poor
90,20,120,26.73636364,80.86560062,5.14,Poor
90,20,120,26.51818182,80.16766489,4.86,Poor
90,20,120,26.51818182,81.09251833,5.04,Poor
90,20,120,28.99454545,80.87951843,4.96,Poor
90,20,120,22.89090909,80.68131495,4.86,Poor
90,20,120,23.73636364,81.18987364,4.94,Poor
90,20,120,27.90909091,81.25895012,5.1,Poor
90,20,120,26.73636364,80.88442742,5.06,Poor
90,20,120,26.73636364,79.95950167,4.82,Poor
90,20,120,27.65454545,81.16609847,5.06,Poor
90,20,120,29.18636364,81.26583463,5.16,Poor
90,20,120,28.08181818,81.22215645,5.08,Poor
90,20,120,28.64818182,80.83468463,4.94,Poor
90,20,120,23.73636364,81.61032004,5.16,Poor
90,20,120,34.01,86.66231849,5.0,Poor
90,20,120,29.18636364,81.26583463,5.18,Poor
90,20,120,27.90909091,81.25796334,5.02,Poor
90,20,120,26.51818182,80.67989948,4.92,Poor
90,20,120,23.73636364,80.70895077,4.82,Poor
90,20,120,28.54545455,80.32581121,4.82,Poor
90,20,120,28.5,81.25073696,5.06,Poor
90,20,120,27.90909091,80.34244396,4.84,Poor
90,20,120,26.73636364,80.88442742,5.08,Poor
90,20,120,28.64818182,80.32245004,4.86,Poor
90,20,120,28.54545455,81.24231737,5.12,Poor
90,20,120,27.65454545,81.1566921,5.04,Poor
90,20,120,22.89090909,80.69064902,4.84,Poor
90,20,120,29.03727273,80.33774188,4.82,Poor
90,20,120,23.73636364,80.70895077,4.84,Poor
90,20,120,27.65454545,80.54790486,4.9,Poor
90,20,120,27.65454545,81.1566921,5.02,Poor
90,20,120,28.5,80.86758776,4.98,Poor
90,20,120,28.50727273,81.24231737,5.1,Poor
90,20,120,22.07,81.39535426,5.0,Poor
90,20,120,28.64818182,81.24730348,5.02,Poor
90,20,120,26.73636364,80.86560062,5.16,Poor
90,20,120,28.54545455,80.82871174,4.94,Poor
90,20,120,28.64818182,80.63851624,4.9,Poor
90,20,120,34.01,85.6616032,4.86,Poor
90,20,120,22.89090909,81.41399346,5.0,Poor
90,20,120,28.54545455,80.86758776,4.96,Poor
90,20,120,27.90909091,80.6491761,4.9,Poor
90,20,120,26.51818182,81.0830979,5.1,Poor
90,20,120,28.54545455,81.24133059,5.02,Poor
90,20,120,29.18636364,80.85572139,4.92,Poor
90,20,120,28.99454545,80.32840781,4.86,Poor
90,20,120,26.73636364,80.87502105,5.02,Poor
90,20,120,22.89090909,81.17157189,4.94,Poor
90,20,120,26.73636364,80.50127822,4.96,Poor
90,20,120,34.01,86.88069248,5.04,Poor
90,20,120,27.65454545,80.24117273,4.84,Poor
90,20,120,28.08181818,81.21373686,5.14,Poor
90,20,120,29.03727273,81.25547656,5.14,Poor
90,20,120,28.50727273,81.25073696,5.08,Poor
90,20,120,28.08181818,80.83900725,4.96,Poor
90,20,120,26.73636364,80.50127822,4.98,Poor
90,20,120,28.54545455,81.24133059,5.04,Poor
90,20,120,28.5,81.24133059,5.04,Poor
90,20,120,28.99454545,81.25547656,5.18,Poor
90,20,120,26.51818182,80.48373109,4.9,Poor
90,20,120,29.18636364,80.659553,4.9,Poor
90,20,120,26.51818182,80.7187755,4.96,Poor
90,20,120,26.51818182,81.0830979,5.16,Poor
90,20,120,27.90909091,81.25895012,5.12,Poor
90,20,120,18.77818182,80.82403751,4.92,Poor
90,20,120,28.64818182,80.83468463,4.92,Poor
90,20,120,28.08181818,81.21373686,5.18,Poor
90,20,120,29.18636364,81.26484785,5.04,Poor
90,20,120,33.58333333,85.65514316,4.84,Poor
90,20,120,28.54545455,81.24231737,5.16,Poor
90,20,120,26.73636364,80.46240221,4.92,Poor
90,20,120,27.65454545,80.24117273,4.82,Poor
90,20,120,29.18636364,81.26484785,5.02,Poor
90,20,120,23.73636364,81.62914684,5.06,Poor
90,20,120,18.77818182,80.82403751,4.86,Poor
90,20,120,27.65454545,80.74407326,4.92,Poor
90,20,120,34.01,86.88069248,5.14,Poor
90,20,120,28.54545455,80.86758776,4.98,Poor
90,20,120,22.89090909,81.58605663,5.02,Poor
90,20,120,29.03727273,81.25547656,5.12,Poor
90,20,120,22.07,81.15293269,4.92,Poor
90,20,120,34.01,85.65942808,4.84,Poor
90,20,120,29.18636364,80.89459741,4.98,Poor
90,20,120,28.64818182,80.3317841,4.82,Poor
90,20,120,26.51818182,80.17699895,4.84,Poor
90,20,120,33.58333333,85.69303947,4.88,Poor
90,20,120,28.5,81.24231737,5.16,Poor
90,20,120,28.54545455,80.82871174,4.92,Poor
90,20,120,26.01818182,81.10315989,4.9,Poor
90,20,120,29.03727273,81.26389615,5.06,Poor
90,20,120,29.03727273,80.84064241,4.94,Poor
90,20,120,28.08181818,81.21275008,5.02,Poor
90,20,120,27.90909091,81.25895012,5.16,Poor
90,20,120,27.65454545,80.26755986,4.88,Poor
90,20,120,27.90909091,81.25796334,5.04,Poor
90,20,120,34.01,86.88069248,5.1,Poor
90,20,120,34.01,85.65942808,4.82,Poor
90,20,120,33.58333333,86.87640756,5.16,Poor
90,20,120,29.18636364,81.26583463,5.14,Poor
90,20,120,29.18636364,81.09155617,5.0,Poor
90,20,120,27.90909091,81.25895012,5.18,Poor
90,20,120,26.73636364,80.86560062,5.18,Poor
90,20,120,22.89090909,81.21044791,4.96,Poor
90,20,120,26.01818182,81.70400349,5.16,Poor
90,20,120,28.08181818,80.80013123,4.94,Poor
90,20,120,18.77818182,80.82403751,4.9,Poor
90,20,120,28.50727273,80.86758776,4.98,Poor
90,20,120,27.90909091,80.84534449,4.92,Poor
90,20,120,29.18636364,81.26583463,5.12,Poor
90,20,120,26.51818182,81.09251833,5.02,Poor
90,20,120,26.51818182,81.1019247,5.08,Poor
90,20,120,22.89090909,81.59484116,5.16,Poor
90,20,120,26.73636364,79.95950167,4.84,Poor
90,20,120,27.65454545,80.98462894,5.0,Poor
90,20,120,29.03727273,80.87951843,4.98,Poor
90,20,120,28.64818182,81.25670985,5.08,Poor
90,20,120,34.01,86.24295666,4.92,Poor
90,20,120,28.08181818,81.21373686,5.12,Poor
90,20,120,23.106,84.11881938,5.06,Poor
90,20,120,26.73636364,80.87502105,5.04,Poor
90,20,120,23.73636364,81.62914684,5.08,Poor
90,20,120,23.73636364,81.22874966,4.98,Poor
90,20,120,18.77818182,80.85330073,5.06,Poor
90,20,120,28.08181818,80.83900725,4.98,Poor
90,20,120,29.03727273,80.84064241,4.92,Poor
90,20,120,29.18636364,80.37920799,4.88,Poor
90,20,120,26.51818182,80.17699895,4.82,Poor
90,20,120,28.08181818,81.04068691,5.0,Poor
90,20,120,23.106,84.11881938,5.18,Poor
90,20,120,28.08181818,81.21275008,5.04,Poor
90,20,120,29.03727273,81.25547656,5.1,Poor
90,20,120,29.18636364,80.89459741,4.96,Poor
90,20,120,28.50727273,81.24231737,5.12,Poor
90,20,120,23.56,78.46020721,5.08,Poor
90,20,120,33.58333333,85.65514316,4.82,Poor
90,20,120,28.50727273,81.24133059,5.02,Poor
90,20,120,26.51818182,80.20338608,4.88,Poor
90,20,120,28.08181818,80.80013123,4.92,Poor
90,20,120,28.54545455,80.32581121,4.84,Poor
90,20,120,28.08181818,80.32361783,4.88,Poor
90,20,120,22.89090909,81.59484116,5.1,Poor
90,20,120,22.89090909,80.71703615,4.88,Poor
90,20,120,22.89090909,80.99738116,4.9,Poor
90,20,120,28.54545455,81.25073696,5.06,Poor
90,20,120,22.89090909,81.60524837,5.08,Poor
90,20,120,28.50727273,80.35219834,4.88,Poor
90,20,120,22.89090909,81.21044791,4.98,Poor
90,20,120,18.77818182,80.85330073,5.14,Poor
90,20,120,28.08181818,80.28789664,4.86,Poor
90,20,120,28.54545455,80.35219834,4.88,Poor
90,20,120,18.77818182,80.86291353,4.96,Poor
90,20,120,29.18636364,81.27425422,5.06,Poor
90,20,120,33.58333333,86.23867174,4.92,Poor
90,20,120,22.89090909,80.69064902,4.82,Poor
90,20,120,27.90909091,80.34244396,4.82,Poor
90,20,120,26.01818182,80.78709369,4.86,Poor
90,20,120,18.77818182,80.86291353,4.98,Poor
90,20,120,28.54545455,81.24231737,5.1,Poor
90,20,120,29.03727273,80.33774188,4.84,Poor
90,20,120,25.76,88.26427176,5.12,Poor
90,20,120,22.07,81.56741743,5.02,Poor
90,20,120,29.18636364,81.26583463,5.1,Poor
100,40,90,26.45454545,82.91608411,6.02,Poor
100,40,90,22.89090909,83.19038543,5.96,Poor
100,40,90,28.64818182,82.75385868,6.02,Poor
100,40,90,27.65454545,82.59932329,6.08,Poor
100,40,90,26.45454545,82.94924385,6.16,Poor
100,40,90,22.89090909,83.3132291,5.86,Poor
100,40,90,22.89090909,83.191875,5.98,Poor
100,40,90,27.65454545,82.65373313,5.92,Poor
100,40,90,28.99454545,82.73981892,6.16,Poor
100,40,90,26.01818182,83.61320285,5.86,Poor
100,40,90,28.64818182,82.75164466,6.0,Poor
100,40,90,28.64818182,82.86878709,5.82,Poor
100,40,90,26.01818182,83.4804571,6.02,Poor
100,40,90,28.64818182,82.86878709,5.88,Poor
100,40,90,28.64818182,82.84240297,5.98,Poor
100,40,90,22.89090909,83.27286963,5.94,Poor
100,40,90,28.99454545,82.69996095,6.0,Poor
100,40,90,28.64818182,82.87215228,5.9,Poor
100,40,90,28.08181818,82.69812966,5.94,Poor
100,40,90,27.65454545,82.55909764,6.06,Poor
100,40,90,28.64818182,82.7439434,6.04,Poor
100,40,90,28.64818182,82.8306066,5.96,Poor
100,40,90,28.99454545,82.81478684,5.86,Poor
100,40,90,27.65454545,82.63882207,6.12,Poor
100,40,90,28.08181818,82.61151035,6.0,Poor
100,40,90,27.65454545,82.58116751,6.02,Poor
100,40,90,28.08181818,82.59501104,6.04,Poor
100,40,90,28.64818182,82.7808125,6.08,Poor
100,40,90,26.45454545,83.02237137,5.84,Poor
100,40,90,27.65454545,82.57895349,6.0,Poor
100,40,90,28.64818182,82.76552191,6.18,Poor
100,40,90,26.45454545,82.96283628,6.1,Poor
100,40,90,22.89090909,83.32400605,5.82,Poor
100,40,90,28.08181818,82.70226866,5.98,Poor
100,40,90,27.65454545,82.72770991,5.84,Poor
100,40,90,26.45454545,83.04824889,5.9,Poor
100,40,90,26.01818182,83.55213501,6.12,Poor
100,40,90,27.65454545,82.65373313,5.94,Poor
100,40,90,22.89090909,83.23764137,6.18,Moderate
100,40,90,22.89090909,83.09576221,6.08,Moderate
100,40,90,26.01818182,83.54865269,6.14,Poor
100,40,90,28.08181818,82.66788946,6.1,Poor
100,40,90,28.64818182,82.83826398,5.94,Poor
25,60,100,18.77818182,40.30201534,4.84,Poor
25,60,100,26.73636364,88.3932167,5.0,Poor
25,60,100,23.73636364,88.55246259,5.1,Poor
25,60,100,23.73636364,88.55246259,5.06,Poor
25,60,100,25.81818182,87.81582038,4.92,Poor
25,60,100,28.99454545,88.90326093,5.18,Poor
25,60,100,26.73636364,86.84771835,4.84,Poor
25,60,100,27.65454545,87.65958726,4.96,Poor
25,60,100,22.89090909,88.59606087,5.12,Poor
25,60,100,27.65454545,87.65958726,4.98,Poor
25,60,100,23.73636364,88.55246259,5.12,Poor
25,60,100,26.51818182,88.61633925,5.06,Poor
25,60,100,28.64818182,86.66968428,4.84,Poor
25,60,100,23.73636364,86.7838417,4.84,Poor
25,60,100,22.89090909,87.78020582,4.96,Poor
25,60,100,26.43333333,89.70382908,5.0,Poor
25,60,100,26.51818182,88.61633925,5.1,Poor
25,60,100,23.73636364,88.55246259,5.02,Poor
25,60,100,23.73636364,87.73660754,4.98,Poor
25,60,100,4.9,39.8536517,4.94,Poor
25,60,100,27.90909091,88.93812759,5.16,Poor
25,60,100,25.81818182,88.63167542,5.08,Poor
25,60,100,28.64818182,87.62245012,4.92,Poor
25,60,100,18.77818182,40.82540413,4.98,Poor
